id,title,score,popularity,genres,tags,main_char,description
146627,Steel Under Silk,62,2242,Drama|Romance,Revenge:86|Boys' Love:73|Historical:73|Male Protagonist:73|Full Color:73|Anal Sex:66|Rape:66|Primarily Male Cast:60|Primarily Adult Cast:60|Nudity:60|Slavery:60|Nakadashi:20|Fellatio:20|Handjob:20|Facial:20|Deepthroat:20|Threesome:20|Rimjob:20|Watersports:20|Fingering:20|Crossdressing:20|Suicide:20|Time Skip:20,Yeon-Jo,"Yeon-Jo used to have it all: a highly respected family, a kind brother, and a comfortable life. Now, with his father executed for high treason, his last kin dead, and damned to a lifetime of slavery, Yeon-Jo has nothing to lose. All that is left is vengeance, and his chance comes when the new governor assigned to the region is none other than Kwon Hee-Ryang, the man who destroyed everything Yeon-Jo loved. Now, Yeon-Jo will do everything to get his revenge…even if it means getting in bed with his greatest enemy. Hiding a blade behind his beautiful smile, like silk hiding steel, Yeon-Jo waits for his moment to strike. But things are not going to be so easy...
  
(Source: Lezhin US)"
155483,Heumppeokjeonneun Yeoreumhyuga,69,2241,Drama|Fantasy|Hentai|Romance|Slice of Life,Anthology:79|Full Color:50|Threesome:20|Large Breasts:20|Male Protagonist:20|Elf:20|Defloration:20|Heterosexual:20|Netorare:20|Virginity:20|Age Gap:20|MILF:20|Long Strip:20,,"A summer special short story that unfolds in the background of a hot summer.
  
Contents: 
 
1-5.  Isegye Harem Yongsa  (이세계 하렘 용사, This World's Harem Knight) [ero404] 
6-10.  #Dongmil#Yeoreum#Cheotsarang  (#농밀#여름#첮사랑, #Dense#Summer#Firstlove) [Shampoo] 
11-15.  Pyega Eseoui Harutbam  (폐가 에서의 하룻밤, A Night at the Ruins) [Daljakja] 
16-20.  Eeokeon Jom Gochyeojwo!  (에어컨 좀 고쳐줘!, Please Fix the AC!) [Sin Yu-Ri] 
21-25.  Hanyeoreumbamui Angmong  (한여름밤의 악몽, A Midsummer's Nightmare) [Sin Yu-Ri] 
26-30.  Geu Yeoreum Narui Chueok  (그 여름 날의 추억, The Memories of That Summer Day) [Dongjijigi] 
31-36.  Paradise CLUB  (파라다이스 CLUB) [ttwook x Maneul] 
37-42.  Yeoreum Sonagi  (여름 소나기) [SSAEM x Ohagi] 
 
 Note: Includes eight extra chapters."
122406,His Devilish New Hire,67,2238,Drama|Romance,Work:73|Office Lady:73|Heterosexual:60|Office:60|Love Triangle:50|Full Color:46,Seong-Joon Ma,"Taking lunch orders and cleaning up after your coworkers is all part of the rookie experience. But Jieun takes it all in stride, and as the newcomer at Rendezvous Cosmetics, she’s excited just to learn the ropes while earning a modest wage. But this office is far from sunshine and rainbows, and the company’s president, Ma Seongjun, is a venomous terror within its walls. After she makes a mortifying love confession in his presence, Jieun is caught in Mr. Ma’s web of torture. But that confession wasn’t meant for him! It was for her true love--Mr. Kang from the department over! Unfortunately for Jieun, there’s no turning back once the boss sets his sights on her. Will Mr. Ma eventually sink his fangs into Jieun? Or is there actually a gentle soul hidden underneath her boss’s cruel exterior?
  
(Source: TappyToon)"
148491,Kids Café Moms,67,2230,Drama|Hentai|Romance,MILF:100|Female Harem:90|Large Breasts:85|Full Color:84|Male Protagonist:80|Nudity:80|Work:79|Heterosexual:75|Age Gap:73|Public Sex:60|Fellatio:60|Nakadashi:40|Cunnilingus:40|Handjob:20|Threesome:20|Boobjob:20|Feet:20|Armpits:20|Long Strip:20,Jae-Ho Son,"Jae-Ho works at a children's café and has a tough time dealing with the feisty moms. So-Yul's mom is the only one that gets him through his day. However, it all changes when he sees her skirt rolled up... It's time to play with the young, hot moms!  (Source: TOPTOON+, edited)"
146024,The Little Landlady,59,2223,Drama|Fantasy|Romance,Full Color:20|Reincarnation:20|Female Protagonist:20,,"After meeting terrible ends in her first two lives, Vivielle Andante didn't have high hopes for her third. Luckily, she's reborn as a wealthy duke's daughter this time. The catch? The kingdom is quite literally crumbling due to the lack of architects. Vivielle may still be a child, but she has lifetimes' worth of training as an architect stored in her brain! If she rolls up her sleeves and gets to work, can she lay a strong foundation for her future and build back up hope in the kingdom?
  
(Source: Tapas)"
127150,Candy Man,61,2217,Comedy|Romance,Yandere:100|Boys' Love:79|Male Protagonist:79|Full Color:72|School:72|Video Games:70|E-Sports:60|Crossdressing:40|Primarily Teen Cast:20,,"Kyuyeon has an alternative persona in the online game, he pretends to be a female player with a character named “Yorong” only to rip off items from other clueless users. One of “Her” diehard fan named “Yeommin” showers Kyuyeon with gifts day and night. He’s happy but at the same time, Kyuyeon feels a bit pressured about Yeommin because he’s always asking “Yorong” for a date. To top it all, Kyuyeon finds out that Yeommin is his handsome classmate Kimin Yeom. How is he going to get out of this trouble? 
 
(Source: PocketComics)"
144124,My Ray of Hope,65,2215,Drama|Fantasy|Romance,Isekai:79|Reincarnation:79|Villainess:79|Female Protagonist:73|Heterosexual:73|Magic:60|Full Color:60|Historical:60|Love Triangle:40|Male Harem:20,,"After being reincarnated as the villainess of a novel, Yurina is determined to escape her fate of being killed by the story’s second male lead. Her solution? Save his life and get him on her side before he falls in love with the female lead! Her recollection of the story is spotty, but after months of searching, Yurina finally finds him-- or so she thinks. He’s a bit different from what she expected, but that’s probably because of her poor memory... Her plan should still work, right? 
 
(Source: Tapas)"
86497,Sunggi's Study Group,55,2212,Drama|Hentai|Romance,Nudity:92|Female Harem:79|Netorare:79|Long Strip:79|Full Color:73,,"A study group is where students gather together with the same goal in mind and help each other succeed. But not every study group is the same. And nooobody said there had to be a single goal in mind. Seong-Gi enters a study group that is supposedly focused on studying for the government service exam. But that doesn't mean that's all they have to do, right?
  (Source: Lezhin US, edited)  
 Note: Includes one extra chapter."
170734,The Demon Faction’s Return,60,2211,Action|Drama|Fantasy,Male Protagonist:20|Cultivation:20|Full Color:20,,"In an effort to escape the power struggle within the Heavenly Demon Sect, the protagonist Myeong-Un retreats to a life of seclusion. However, simply avoiding ambition for the throne is not enough to avert tragedy. Myeong-Un flees from the sect leader Myeong-Gak, who seeks fratricide, before meeting his demise. At the moment of his death, as his consciousness fades, he hears a voice. ""Do you regret it? Do you wish to fight again?"""" To his surprise, Myeong-Un, believed to be dead, opens his eyes once more....  (Source: WEBTOON)"
168957,A Martial Master Wakes Up as a Concubine,67,2205,Fantasy|Romance,Martial Arts:85|Reincarnation:84|Female Protagonist:84|Full Color:80|Royal Affairs:79|Slapstick:79|Primarily Adult Cast:79|Male Protagonist:79|Criminal Organization:79|Long Strip:79|Villainess:79|Wuxia:79|Heterosexual:70|Love Triangle:70|Revenge:70|Body Swapping:60|Magic:60|Pregnancy:60|Cultivation:60|Human Experimentation:60|Zombie:40|Crossdressing:40|Archery:30,So-Yeo Cheon,"Once a notorious master of the deviant sects, Nyeon-Bi Cheon pays a hefty price for her romance with a man of a virtuous sect, Won Gae of the True-spirited Sword. As her lover poisons her to death with a dragonsbane fruit, Nyeon-Bi perishes with more questions than answers. When she wakes up, however, she finds herself in a different sort of peril, as she reincarnates in the body of Noble Lady So-Yeo Cheon, a concubine of the imperial palace. As So-Yeo, Nyeon-Bi must rely on her knowledge from her past life to navigate both intrigue and romance in the palace!
  
(Source: WEBTOON, edited)"
134446,Our Little Empress,57,2205,Fantasy|Romance,Full Color:60|Female Protagonist:60|Historical:20,,"Adel always wanted a family to love her, and she may be close to getting her wish. Upon realizing she’s the Child of Prophecy destined to lead the empire, Duke Aizen adopts Adel—but only for a month! Given an uncertain future, Adel tries to win over the hearts of as many of her found family as she can: her reserved adoptive father, the reluctant maid, even the colorful group that makes up her guards. Will it take more than being good (and eating those yucky bell peppers) to stay in this castle she now considers home?
  
(Source: Tapas)"
121489,Weakness,64,2202,Drama|Hentai|Romance,Love Triangle:100|Blackmail:85|Rape:82|Tragedy:79|Male Protagonist:79|Female Harem:76|Full Color:73|Work:60|Office Lady:60|Revenge:60|Large Breasts:53|Ahegao:53|Netorare:50|Threesome:46|Nakadashi:40|Fellatio:40|Cunnilingus:40|Irrumatio:40|Masturbation:30|Sadism:30|Defloration:30|Politics:30|Ashikoki:20|Facial:20|Sex Toys:20|Deepthroat:20|Handjob:20|MILF:20|DILF:20,Dong-Jin Kim,"DSY Law Firm is one of the biggest in the country. But you'd be shocked at what goes on behind closed doors. Sex, corruption, blackmail, it's a madhouse in there! You'll be sucked into a modern day Sodom and Gomorrah  (Source: TOPTOON+)"
188735,Miss Pendleton,77,2200,Drama|Romance,Royal Affairs:79|Female Protagonist:73|Historical:66|Full Color:60|Long Strip:60|Primarily Adult Cast:60|Heterosexual:20|Teacher:20,Laura Pendelton,"If love is the ultimate prize, then the perils of courtship are the necessary trials and tribulations one must endure in its pursuit. It is a blessing for the society debutantes of London, then, that Cupid’s arrow should be guided by the dainty hand of Miss Laura Pendleton, granddaughter of Countess Pendleton and the city’s finest matchmaker. When Laura’s self-ascribed duties call her to befriend the stoic and saturnine Mr. Ian Dalton of Whitefield, however, she soon finds that when it comes to the grand contest of love, it may well be every woman for herself…  (Source: WEBTOON)"
134388,A Sensitive Issue,66,2199,Hentai|Romance,Office Lady:79|Male Protagonist:79|Work:79|Heterosexual:79|Full Color:60|Nudity:60|Love Triangle:60|Masturbation:20|Handjob:20|Boobjob:20|Fellatio:20|Cunnilingus:20|Squirting:20|Ashikoki:20|Facial:20|Defloration:20|Feet:20|Primarily Adult Cast:20,,"Min-Jun has a very peculiar condition: he’s hypersensitive to the point where he gets turned on by women constantly. Even the mere sound of a woman breathing next to him can get him worked up. So he’s built a life avoiding women, even to the point of picking a job on a team where there’s only men. Except, that carefully built life is at risk when Su-Min is assigned to his team. Now, Min-Jun must navigate his way through the office with a gorgeous coworker making his life harder and harder. Will Min-Jun be able to keep everything under wraps and in his pants? Or will he finally let it all out?  (Source: Lezhin US, edited)"
110097,Tale of the Yellow Dragon,75,2198,Action|Drama|Fantasy|Hentai|Romance,Boys' Love:86|Isekai:73|Male Protagonist:73|Historical:70|Dragons:60|Anal Sex:60|Nudity:50|Reincarnation:20|Full Color:20|Kemonomimi:20|Virginity:20|Fellatio:20|Yandere:20|Tragedy:20,,"With the screech of rubber and a crunch of metal, Dojin departs the mortal world, leaving behind his beloved sister and niece. He awakens in the kingdom of Yooguk, where the people call him “emperor” and serve a god named Yellow Dragon. Dojin soon discovers that Yellow Dragon called him to Yooguk for a purpose: to share his “life force” and protect the kingdom. As Dojin slips deeper into Yellow Dragon’s cold embrace, how far will he go in order to get back home?  (Source: Lezhin)"
